year,lat,lon,member,rx1day,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,admin_id
1970,41.6875,14.5625,0,74.055664,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,1,34.023438,CCCma_CanESM2_r1i1p1_GERICS_REMO2015_v1,CCCma,CanESM2,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,2,30.329102,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,3,67.55078,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom_CCLM4-8-17_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,4,41.805664,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,ITF2
1970,41.6875,14.5625,5,69.418945,CNRM-CERFACS_CNRM-CM5_r1i1p1_DMI_HIRHAM5_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,6,39.405273,CNRM-CERFACS_CNRM-CM5_r1i1p1_GERICS_REMO2015_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,GERICS,REMO2015,v2,ITF2
1970,41.6875,14.5625,7,74.38965,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,8,56.27539,CNRM-CERFACS_CNRM-CM5_r1i1p1_IPSL_WRF381P_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,IPSL,WRF381P,v2,ITF2
1970,41.6875,14.5625,9,46.001953,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,ITF2
1970,41.6875,14.5625,10,25.235352,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,ITF2
1970,41.6875,14.5625,11,34.914062,CNRM-CERFACS_CNRM-CM5_r1i1p1_SMHI_RCA4_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,12,48.67871,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,13,68.80176,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,14,79.39844,ICHEC_EC-EARTH_r12i1p1_DMI_HIRHAM5_v1,ICHEC,EC-EARTH,r12i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,15,45.61035,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,16,27.293945,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,17,28.317383,ICHEC_EC-EARTH_r12i1p1_IPSL_WRF381P_v1,ICHEC,EC-EARTH,r12i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,18,30.370117,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,19,36.115234,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,20,45.76367,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,21,57.873047,ICHEC_EC-EARTH_r12i1p1_UHOH_WRF361H_v1,ICHEC,EC-EARTH,r12i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,22,39.743164,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,23,33.378906,ICHEC_EC-EARTH_r1i1p1_DMI_HIRHAM5_v1,ICHEC,EC-EARTH,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,24,27.310547,ICHEC_EC-EARTH_r1i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,25,55.838867,ICHEC_EC-EARTH_r1i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,26,41.876953,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,27,28.94629,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,28,28.567383,ICHEC_EC-EARTH_r3i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r3i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,29,23.444336,ICHEC_EC-EARTH_r3i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r3i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,30,43.310547,IPSL_IPSL-CM5A-MR_r1i1p1_DMI_HIRHAM5_v1,IPSL,IPSL-CM5A-MR,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,31,39.932617,IPSL_IPSL-CM5A-MR_r1i1p1_GERICS_REMO2015_v1,IPSL,IPSL-CM5A-MR,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,32,42.918945,IPSL_IPSL-CM5A-MR_r1i1p1_IPSL_WRF381P_v1,IPSL,IPSL-CM5A-MR,r1i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,33,17.077148,IPSL_IPSL-CM5A-MR_r1i1p1_KNMI_RACMO22E_v1,IPSL,IPSL-CM5A-MR,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,34,24.276367,IPSL_IPSL-CM5A-MR_r1i1p1_SMHI_RCA4_v1,IPSL,IPSL-CM5A-MR,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,35,31.701172,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,36,29.384766,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,37,51.1416,MOHC_HadGEM2-ES_r1i1p1_CLMcom_CCLM4-8-17_v1,MOHC,HadGEM2-ES,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,38,54.841797,MOHC_HadGEM2-ES_r1i1p1_CNRM_ALADIN63_v1,MOHC,HadGEM2-ES,r1i1p1,CNRM,ALADIN63,v1,ITF2
1970,41.6875,14.5625,39,15.629883,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,40,20.136719,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,41,,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,42,34.257812,MOHC_HadGEM2-ES_r1i1p1_IPSL_WRF381P_v1,MOHC,HadGEM2-ES,r1i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,43,24.19336,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,ITF2
1970,41.6875,14.5625,44,24.125977,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,45,21.280273,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,46,41.819336,MOHC_HadGEM2-ES_r1i1p1_UHOH_WRF361H_v1,MOHC,HadGEM2-ES,r1i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,47,39.257812,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,48,34.621094,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom_CCLM4-8-17_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,49,67.96973,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,ITF2
1970,41.6875,14.5625,50,35.854492,MPI-M_MPI-ESM-LR_r1i1p1_DMI_HIRHAM5_v1,MPI-M,MPI-ESM-LR,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,51,15.356445,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,52,43.56543,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,53,35.759766,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,54,16.661133,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,ITF2
1970,41.6875,14.5625,55,92.91699,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,ITF2
1970,41.6875,14.5625,56,68.17871,MPI-M_MPI-ESM-LR_r1i1p1_UHOH_WRF361H_v1,MPI-M,MPI-ESM-LR,r1i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,57,54.558594,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,58,30.05371,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,ITF2
1970,41.6875,14.5625,59,37.91797,MPI-M_MPI-ESM-LR_r2i1p1_SMHI_RCA4_v1,MPI-M,MPI-ESM-LR,r2i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,60,30.94336,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,61,38.000977,MPI-M_MPI-ESM-LR_r3i1p1_GERICS_REMO2015_v1,MPI-M,MPI-ESM-LR,r3i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,62,25.988281,MPI-M_MPI-ESM-LR_r3i1p1_SMHI_RCA4_v1,MPI-M,MPI-ESM-LR,r3i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,63,46.40625,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,64,70.78125,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,ITF2
1970,41.6875,14.5625,65,24.823242,NCC_NorESM1-M_r1i1p1_DMI_HIRHAM5_v3,NCC,NorESM1-M,r1i1p1,DMI,HIRHAM5,v3,ITF2
1970,41.6875,14.5625,66,27.304688,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,67,41.51367,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,68,21.745117,NCC_NorESM1-M_r1i1p1_IPSL_WRF381P_v1,NCC,NorESM1-M,r1i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,69,30.47461,NCC_NorESM1-M_r1i1p1_MOHC_HadREM3-GA7-05_v1,NCC,NorESM1-M,r1i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,70,19.870117,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,0,74.055664,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,1,34.023438,CCCma_CanESM2_r1i1p1_GERICS_REMO2015_v1,CCCma,CanESM2,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,2,30.329102,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,3,67.55078,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom_CCLM4-8-17_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,4,41.805664,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,ITF2
1970,41.6875,14.5625,5,69.418945,CNRM-CERFACS_CNRM-CM5_r1i1p1_DMI_HIRHAM5_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,6,39.405273,CNRM-CERFACS_CNRM-CM5_r1i1p1_GERICS_REMO2015_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,GERICS,REMO2015,v2,ITF2
1970,41.6875,14.5625,7,74.38965,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,8,56.27539,CNRM-CERFACS_CNRM-CM5_r1i1p1_IPSL_WRF381P_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,IPSL,WRF381P,v2,ITF2
1970,41.6875,14.5625,9,46.001953,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,ITF2
1970,41.6875,14.5625,10,25.235352,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,ITF2
1970,41.6875,14.5625,11,34.914062,CNRM-CERFACS_CNRM-CM5_r1i1p1_SMHI_RCA4_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,12,48.67871,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,13,68.80176,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,14,79.39844,ICHEC_EC-EARTH_r12i1p1_DMI_HIRHAM5_v1,ICHEC,EC-EARTH,r12i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,15,45.61035,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,16,27.293945,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,17,28.317383,ICHEC_EC-EARTH_r12i1p1_IPSL_WRF381P_v1,ICHEC,EC-EARTH,r12i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,18,30.370117,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,19,36.115234,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,20,45.76367,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,21,57.873047,ICHEC_EC-EARTH_r12i1p1_UHOH_WRF361H_v1,ICHEC,EC-EARTH,r12i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,22,39.743164,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,23,33.378906,ICHEC_EC-EARTH_r1i1p1_DMI_HIRHAM5_v1,ICHEC,EC-EARTH,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,24,27.310547,ICHEC_EC-EARTH_r1i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,25,55.838867,ICHEC_EC-EARTH_r1i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,26,41.876953,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,27,28.94629,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,28,28.567383,ICHEC_EC-EARTH_r3i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r3i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,29,23.444336,ICHEC_EC-EARTH_r3i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r3i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,30,43.310547,IPSL_IPSL-CM5A-MR_r1i1p1_DMI_HIRHAM5_v1,IPSL,IPSL-CM5A-MR,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,31,39.932617,IPSL_IPSL-CM5A-MR_r1i1p1_GERICS_REMO2015_v1,IPSL,IPSL-CM5A-MR,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,32,42.918945,IPSL_IPSL-CM5A-MR_r1i1p1_IPSL_WRF381P_v1,IPSL,IPSL-CM5A-MR,r1i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,33,17.077148,IPSL_IPSL-CM5A-MR_r1i1p1_KNMI_RACMO22E_v1,IPSL,IPSL-CM5A-MR,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,34,24.276367,IPSL_IPSL-CM5A-MR_r1i1p1_SMHI_RCA4_v1,IPSL,IPSL-CM5A-MR,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,35,31.701172,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,36,29.384766,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,37,51.1416,MOHC_HadGEM2-ES_r1i1p1_CLMcom_CCLM4-8-17_v1,MOHC,HadGEM2-ES,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,38,54.841797,MOHC_HadGEM2-ES_r1i1p1_CNRM_ALADIN63_v1,MOHC,HadGEM2-ES,r1i1p1,CNRM,ALADIN63,v1,ITF2
1970,41.6875,14.5625,39,15.629883,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,ITF2
1970,41.6875,14.5625,40,20.136719,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,ITF2
1970,41.6875,14.5625,41,,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,42,34.257812,MOHC_HadGEM2-ES_r1i1p1_IPSL_WRF381P_v1,MOHC,HadGEM2-ES,r1i1p1,IPSL,WRF381P,v1,ITF2
1970,41.6875,14.5625,43,24.19336,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,ITF2
1970,41.6875,14.5625,44,24.125977,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,45,21.280273,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,46,41.819336,MOHC_HadGEM2-ES_r1i1p1_UHOH_WRF361H_v1,MOHC,HadGEM2-ES,r1i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,47,39.257812,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,48,34.621094,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom_CCLM4-8-17_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom,CCLM4-8-17,v1,ITF2
1970,41.6875,14.5625,49,67.96973,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,ITF2
1970,41.6875,14.5625,50,35.854492,MPI-M_MPI-ESM-LR_r1i1p1_DMI_HIRHAM5_v1,MPI-M,MPI-ESM-LR,r1i1p1,DMI,HIRHAM5,v1,ITF2
1970,41.6875,14.5625,51,15.356445,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,ITF2
1970,41.6875,14.5625,52,43.56543,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,ITF2
1970,41.6875,14.5625,53,35.759766,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,ITF2
1970,41.6875,14.5625,54,16.661133,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,ITF2
1970,41.6875,14.5625,55,92.91699,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,ITF2
1970,41.6875,14.5625,56,68.17871,MPI-M_MPI-ESM-LR_r1i1p1_UHOH_WRF361H_v1,MPI-M,MPI-ESM-LR,r1i1p1,UHOH,WRF361H,v1,ITF2
1970,41.6875,14.5625,57,54.558594,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,58,30.05371,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,ITF2
1970,41.6875,14.5625,59,37.91797,MPI-M_MPI-ESM-LR_r2i1p1_SMHI_RCA4_v1,MPI-M,MPI-ESM-LR,r2i1p1,SMHI,RCA4,v1,ITF2
1970,41.6875,14.5625,60,30.94336,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,ITF2
1970,41.6875,14.5625,61,38.000977,MPI-M_MPI-ESM-LR_r3i1p1_GERICS_REMO2015_v1,MPI-M,MPI-ESM-LR,r3i1p1,GERICS,REMO2015,v1,ITF2
