year,lat,lon,member,rx1day,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,rcp,admin_id
2006,41.6875,14.5625,0,84.63672,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,1,39.521484,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,2,64.83496,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,3,46.621094,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,4,22.254883,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,5,39.668945,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,6,29.423828,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,7,59.91211,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,8,110.15137,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,9,32.560547,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,10,18.960938,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,11,28.995117,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,12,23.371094,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,13,15.324219,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,14,31.47461,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,15,22.66211,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,16,20.394531,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,17,24.757812,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,18,26.651367,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,19,38.015625,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,rcp_2_6,ITF2
2006,41.6875,14.5625,20,36.536133,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,21,51.603516,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,22,74.393555,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,23,17.17871,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,0,84.63672,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,1,39.521484,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,2,64.83496,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,3,46.621094,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,4,22.254883,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,5,39.668945,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,6,29.423828,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,7,59.91211,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,8,110.15137,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,9,32.560547,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,10,18.960938,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,11,28.995117,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,12,23.371094,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,13,15.324219,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2006,41.6875,14.5625,14,31.47461,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,15,22.66211,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,16,20.394531,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,17,24.757812,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,18,26.651367,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,19,38.015625,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,rcp_2_6,ITF2
2006,41.6875,14.5625,20,36.536133,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,21,51.603516,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,22,74.393555,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2006,41.6875,14.5625,23,17.17871,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,0,39.124023,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,1,82.04492,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,2,54.970703,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,3,17.769531,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,4,25.526367,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,5,29.760742,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,6,32.56836,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,7,30.881836,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,8,41.03711,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,9,49.237305,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,10,9.8046875,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,11,36.958984,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,12,20.68457,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,13,29.762695,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,14,35.885742,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,15,42.075195,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,16,22.663086,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,17,38.197266,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,18,39.39258,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,19,31.972656,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,rcp_2_6,ITF2
2007,41.6875,14.5625,20,26.768555,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,21,44.97754,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,22,17.08789,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,23,25.97754,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,0,39.124023,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,1,82.04492,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,2,54.970703,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,3,17.769531,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,4,25.526367,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,5,29.760742,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,6,32.56836,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,7,30.881836,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,8,41.03711,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,9,49.237305,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,10,9.8046875,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,11,36.958984,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,12,20.68457,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,13,29.762695,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2007,41.6875,14.5625,14,35.885742,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,15,42.075195,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,16,22.663086,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,17,38.197266,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,18,39.39258,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,19,31.972656,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,rcp_2_6,ITF2
2007,41.6875,14.5625,20,26.768555,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,21,44.97754,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,22,17.08789,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2007,41.6875,14.5625,23,25.97754,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,0,92.64453,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,1,46.168945,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,2,46.149414,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,3,20.011719,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,4,30.414062,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,5,20.134766,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,6,21.879883,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,7,35.387695,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,8,68.62207,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,9,37.08008,MIROC_MIROC5_r1i1p1_GERICS_REMO2015_v1,MIROC,MIROC5,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,10,29.907227,MOHC_HadGEM2-ES_r1i1p1_DMI_HIRHAM5_v2,MOHC,HadGEM2-ES,r1i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,11,28.848633,MOHC_HadGEM2-ES_r1i1p1_GERICS_REMO2015_v1,MOHC,HadGEM2-ES,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,12,21.364258,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,13,36.554688,MOHC_HadGEM2-ES_r1i1p1_KNMI_RACMO22E_v2,MOHC,HadGEM2-ES,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,14,32.088867,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,15,38.492188,MOHC_HadGEM2-ES_r1i1p1_SMHI_RCA4_v1,MOHC,HadGEM2-ES,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,16,23.239258,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,17,109.197266,MPI-M_MPI-ESM-LR_r1i1p1_KNMI_RACMO22E_v1,MPI-M,MPI-ESM-LR,r1i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,18,29.88379,MPI-M_MPI-ESM-LR_r1i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r1i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,19,38.99707,MPI-M_MPI-ESM-LR_r1i1p1_SMHI_RCA4_v1a,MPI-M,MPI-ESM-LR,r1i1p1,SMHI,RCA4,v1a,rcp_2_6,ITF2
2008,41.6875,14.5625,20,31.675781,MPI-M_MPI-ESM-LR_r2i1p1_MPI-CSC_REMO2009_v1,MPI-M,MPI-ESM-LR,r2i1p1,MPI-CSC,REMO2009,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,21,23.77832,NCC_NorESM1-M_r1i1p1_GERICS_REMO2015_v1,NCC,NorESM1-M,r1i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,22,23.496094,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,23,24.980469,NCC_NorESM1-M_r1i1p1_SMHI_RCA4_v1,NCC,NorESM1-M,r1i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,0,92.64453,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,1,46.168945,CNRM-CERFACS_CNRM-CM5_r1i1p1_KNMI_RACMO22E_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,KNMI,RACMO22E,v2,rcp_2_6,ITF2
2008,41.6875,14.5625,2,46.149414,ICHEC_EC-EARTH_r12i1p1_CLMcom_CCLM4-8-17_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom,CCLM4-8-17,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,3,20.011719,ICHEC_EC-EARTH_r12i1p1_GERICS_REMO2015_v1,ICHEC,EC-EARTH,r12i1p1,GERICS,REMO2015,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,4,30.414062,ICHEC_EC-EARTH_r12i1p1_KNMI_RACMO22E_v1,ICHEC,EC-EARTH,r12i1p1,KNMI,RACMO22E,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,5,20.134766,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,6,21.879883,ICHEC_EC-EARTH_r12i1p1_SMHI_RCA4_v1,ICHEC,EC-EARTH,r12i1p1,SMHI,RCA4,v1,rcp_2_6,ITF2
2008,41.6875,14.5625,7,35.387695,ICHEC_EC-EARTH_r3i1p1_DMI_HIRHAM5_v2,ICHEC,EC-EARTH,r3i1p1,DMI,HIRHAM5,v2,rcp_2_6,ITF2
